sentiment,stemmed_tokens
0,"['unit', 'what', 'happen', 'on', 'of', 'spooki', 'me', 'such', 'spook', 'much', 'scare']"
0,"['unit', 'hiltonworldwid', 'caravannyc', 'maysvillenyc', 'let', 'go', 'join', 'me', 'on', 'my', 'first', 'trip', 'back', 'to', 'nyc', 'as', 'tourist', 'http', 'co', 'egaejtrglb']"
0,"['unit', 'is', 'and', 'code', 'airfar', 'refund']"
0,"['unit', 'no', 'didn', 'notic', 'wa', 'until', 'start', 'of', 'board', 'assum', 'wa', 'by', 'time', 'board', 'start', 'ga', 'had', 'clear', 'standbi', 'full', 'flt']"
0,"['unit', 'want', 'to', 'book', 'multi', 'citi', 'fare', 'have', 'mile', 'for', 'of', 'flight', 'an', 'option', 'to', 'pay', 'for', 'st', 'flight', 'with', 'mile', 'nd', 'with', 'ump', 'visa', 'thank']"
0,"['unit', 'your', 'flight', 'are', 'realli', 'cheap', 'what', 'the', 'catch']"
0,"['unit', 'lgjw', 'voluntarili', 'rerout', 'st', 'leg', 'of', 'journey', 'wa', 'in', 'economi', 'and', 'wa', 'suppos', 'to', 'be', 're', 'agent', 'said', 'she', 'reserv', 'it', 'for', 'me']"
0,"['unit', 'my', 'partner', 'and', 'book', 'individu', 'reserv', 'for', 'same', 'flight', 'have', 'pr', 'silver', 'can', 'he', 'share', 'my', 'premier', 'privileg', 'somehow']"
0,"['unit', 'sent', 'dm']"
0,"['unit', 'line', 'up', 'iah', 'iah', 'airlinegeek', 'avgeek', 'http', 'co', 'djhxvjt']"
0,"['unit', 'bought', 'round', 'trip', 'to', 'chicago', 'two', 'day', 'ago', 'today', 'the', 'same', 'flight', 'is', 'half', 'that', 'is', 'there', 'ani', 'way', 'for', 'me', 'to', 'get', 'that', 'discount']"
0,"['unit', 'star', 'and', 'bar', 'iah', 'airlineguy', 'airlinegeek', 'avgeek', 'http', 'co', 'mwsoguc']"
0,"['unit', 'in', 'bogota', 'with', 'no', 'wallet', 'is', 'no', 'fun']"
0,"['unit', 'will', 'give', 'it', 'coupl', 'more', 'week', 'thank', 'you']"
0,"['unit', 'happen', 'everi', 'time', 'in', 'and', 'out', 'of', 'newark']"
0,"['unit', 'will', 'make', 'it', 'with', 'the', 'delay']"
0,"['unit', 'on', 'standbi', 'for', 'my', 'connect', 'flight', 'st', 'on', 'the', 'list', 'nudgenudg', 'told', 'there', 'are', 'four', 'slot', 'open', 'save', 'it', 'for', 'me', 'pleas']"
0,"['unit', 'look', 'back', 'never', 'heard', 'from', 'anyon', 'had', 'to', 'call', 'and', 'frankli', 'got', 'standard', 'sop', 'still', 'think', 'about', 'it', 'today']"
0,"['unit', 'am', 'on', 'and', 'my', 'connect', 'flight', 'is']"
0,"['unit', 'just', 'got', 'interrog', 'at', 'the', 'unit', 'club', 'chicago', 'unitedairlin', 'rude', 'poorform']"
0,"['unit', 'can', 'access', 'frankfurt', 'arriv', 'loung', 'when', 'fli', 'global', 'first', 'class']"
0,"['unit', 'ntrustopen', 'can', 'go', 'golfunit']"
0,"['unit', 'got', 'an', 'email', 'from', 'cust', 'care', 'for', 'an', 'issu', 'had', 'offer', 'me', 'voucher', 'how', 'do', 'claim', 'that', 'email', 'back', 'but', 'got', 'no', 'repli', 'dm', 'me']"
0,"['unit', 'would', 'like', 'to', 'know', 'if', 'it', 'possiabl', 'to', 'checkin', 'onlin', 'or', 'must', 'it', 'be', 'done', 'at', 'schiphol']"
0,"['unit', 'how', 'do', 'you', 'go', 'fr', 'silver', 'elit', 'for', 'two', 'straight', 'year', 'to', 'group', 'all', 'the', 'time', 'get', 'no', 'group', 'but', 'mayb', 'or', 'what', 'up']"
0,"['unit', 'what', 'deliveri', 'servic', 'do', 'you', 'use', 'like', 'to', 'call', 'them', 'myself']"
0,"['unit', 'it', 'cool', 'didn', 'need', 'to', 'go', 'to', 'work', 'today', 'or', 'get', 'home', 'to', 'make', 'sure', 'my', 'hous', 'is', 'ok', 'in', 'the', 'wind', 'chill']"
0,"['unit', 'pleas', 'rerout', 'oregon', 'women', 'tenni', 'to', 'santa', 'barbara', 'there', 'supposedli', 'anoth', 'connect', 'from', 'la']"
0,"['unit', 'onlin', 'incheck', 'abl', 'in', 'the', 'netherland', 'am']"
0,"['unit', 'when', 'will', 'you', 'have', 'special', 'promot', 'for', 'flight', 'depart', 'newark', 'nj', 'to', 'st', 'john', 'antigua']"
0,"['unit', 'hi', 'if', 'premium', 'ec', 'upgrad', 'wa', 'paid', 'for', 'amp', 'then', 'mileag', 'bf', 'upgrad', 'done', 'is', 'the', 'prem', 'eco', 'upgrad', 'fare', 'refund']"
0,"['unit', 'deaffriendli', 'get', 'there', 'read', 'your', 'review', 'on', 'http', 'co', 'brt', 'athau', 'http', 'co', 'wznp']"
0,"['unit', 'dm', 'the', 'conf', 'to', 'you', 'did', 'you', 'receiv', 'it']"
0,"['unit', 'still', 'wait', 'for', 'respons', 'on', 'whether', 'or', 'not', 'you', 'allow', 'use', 'of', 'rear', 'face', 'car', 'seat', 'on', 'an', 'erj']"
0,"['unit', 'estellevw', 'doe', 'she', 'need', 'to', 'complain', 'on', 'twitter', 'for', 'the', 'refund', 'or', 'is', 'it', 'auto', 'appli']"
0,"['unit', 'no', 'have', 'pricey', 'chase', 'mileag', 'plu', 'cc']"
0,"['unit', 'have', 'and', 'emboss', 'badg', 'and', 'patch', 'superior', 'to', 'the', 'one', 'you', 'are', 'current', 'use', 'http', 'co', 'fq', 'xelbon']"
0,"['unit', 'death', 'in', 'the', 'famili', 'cannot', 'make', 'flight', 'tomorrow', 'phone', 'rep', 'quot', 'per', 'person', 'fee', 'which', 'is', 'almost', 'the', 'cost', 'of', 'ticket', 'help']"
0,"['unit', 'ua', 'think', 'it', 'iamtedk', 'who', 'wa', 'look', 'for', 'help']"
0,"['unit', 're', 'fsqthg', 'thank']"
0,"['unit', 'perfectomobil', 'you', 'realli', 'shouldn', 'use', 'the', 'word', 'crash', 'just', 'sayin']"
0,"['unit', 'need', 'assist', 'to', 'chang', 'flight', 'to', 'get', 'to', 'an', 'ail', 'parent', 'have', 'flight', 'leav', 'tuesday', 'need', 'to', 'chang', 'asap', 'to', 'sooner', 'custserv']"
0,"['unit', 'you', 'need', 'to', 'follow', 'me', 'order', 'for', 'me', 'to', 'dm']"
0,"['unit', 'airlin', 'is', 'chang', 'mileageplu', 'program', 'march', 'http', 'co', 'oje', 'ptw']"
0,"['unit', 'there', 'is', 'onli', 'one', 'club', 'at', 'lax', 'in', 'termin', 'across', 'from', 'gate']"
0,"['unit', 'perfectomobil', 'defin', 'not', 'an', 'award', 'for', 'employ', 'of', 'the', 'year', 'unit']"
0,"['unit', 'need', 'to', 'chang', 'flight', 'from', 'thi', 'tuesday', 'to', 'sooner', 'to', 'attend', 'to', 'ail', 'parent', 'in', 'fl', 'need', 'help', 'custserv']"
0,"['unit', 'have', 'alreadi', 'email', 'but', 'didn', 'know', 'if', 'it', 'wa', 'more', 'expedi', 'to', 'contact', 'you', 'here', 'pleas', 'advis', 'thank']"
0,"['unit', 'ye', 'when', 'land']"
0,"['unit', 'iamtedk', 'http', 'co', 'uczzp', 'yphk', 'click', 'loung', 'tab', 'need', 'to', 'be', 'fli', 'on', 'support', 'airlin']"
0,"['unit', 'for', 'my', 'grandma', 'ella', 'th', 'she', 'would', 'love', 'birthday', 'greet', 'from', 'your', 'flight', 'crew', 'she', 'wa', 'stewardess', 'for', 'eastern', 'airlin']"
0,"['unit', 'is', 'hire', 'flight', 'dispatch', 'chicago', 'il', 'network', 'oper', 'centerl', 'http', 'co', 'lio', 'ocpteq']"
0,"['unit', 'have', 'all', 'been', 'updat', 'with', 'power', 'outlet', 'and', 'seat', 'back', 'tv', 'yet', 'fli', 'ord', 'to', 'tokyo', 'narita', 'on', 'the', 'th']"
0,"['unit', 'ani', 'news']"
0,"['unit', 'thi', 'is', 'the', 'year', 'for', 'van', 'gogh', 'fan', 'to', 'visit', 'europ', 'http', 'co', 'eofthgaj']"
0,"['unit', 'americanair', 'thi', 'is', 'the', 'year', 'for', 'van', 'gogh', 'fan', 'to', 'visit', 'europ', 'http', 'co', 'eofthgaj']"
0,"['unit', 'who', 'can', 'eat', 'at', 'an', 'airport', 'for', 'areyounew', 'incompet', 'no', 'number', 'feeltheheat']"
0,"['unit', 'did', 'not', 'that', 'whi', 'am', 'veri', 'concern']"
0,"['unit', 'tri', 'to', 'locat', 'passeng', 'that', 'land', 'hr', 'ago', 'in', 'heathrowairport', 'ua', 'can', 'you', 'assist', 'is', 'flight', 'still', 'in', 'custom', 'pleas', 'help']"
0,"['unit', 'for', 'fee']"
0,"['unit', 'hi', 'book', 'flight', 'yesterday', 'and', 'receiv', 'an', 'email', 'confirm', 'number', 'but', 'today', 'got', 'thi', 'error', 'no', 'activ', 'flight', 'segment']"
0,"['unit', 'ani', 'updat', 'with', 'the', 'dot', 'look', 'at', 'the', 'unit', 'fare', 'from', 'london', 'to', 'the', 'us', 'from', 'last', 'week']"
0,"['unit', 'don', 'have', 'milag', 'number', 'can', 'sent', 'my', 'mail', 'to', 'you', 'via', 'dm', 'you', 're', 'not', 'follow', 'me', 'follow', 'you', 'now', 'so', 'you', 'can', 'sent', 'me', 'dm']"
0,"['unit', 'refund']"
0,"['unit', 'aisl', 'pleas']"
0,"['unit', 'staralli', 'good', 'mayb', 'that', 'will', 'make', 'up', 'for', 'lose', 'my', 'medallion', 'probablynot']"
0,"['unit', 'live', 'abroad', 'and', 'am', 'flight', 'book', 'problem', 'flight', 'for', 'when', 'come', 'visit', 'the', 'state']"
0,"['unit', 'have']"
0,"['unit', 'next', 'day']"
0,"['unit', 'fill', 'out', 'the', 'form', 'but', 'haven', 'receiv', 'ani', 'sort', 'of', 'email', 'confirm', 'that', 'it', 'been', 'receiv', 'is', 'that', 'normal']"
0,"['unit', 'unitedflyerhd', 'united_airlin', 'dreamlin', 'leav', 'london', 'heathrow', 'fan', 'http', 'co', 'ai', 'yzwt', 'za']"
0,"['unit', 'ok', 'can', 'dm', 'you', 'the', 'info']"
0,"['unit', 'koa', 'lax', 'should', 'have', 'fresh', 'food', 'servic', 'right']"
0,"['unit', 'will', 'do', 'thank', 'you']"
0,"['unit', 'okay', 'thank', 'you', 'both']"
0,"['unit', 'they', 'had', 'snack', 'avail', 'just', 'no', 'fresh', 'food', 'not', 'sure', 'what', 'happen', 'but', 'sure', 'we', 'will', 'grab', 'bite', 'befor', 'our', 'sfo', 'connect']"
0,"['unit', 'done', 'as', 'request']"
0,"['unit', 'turkish', 'airlin', 'rebook', 'us', 'unit', 'flight', 'on', 'our', 'second', 'leg', 'from', 'fra', 'gt', 'iad', 'is', 'there', 'ani', 'way', 'to', 'check', 'if', 'upgrad', 'are', 'avail']"
0,"['unit', 'hey', 'left', 'my', 'favorit', 'blanket', 'on', 'the', 'plane', 'bring', 'it', 'back', 'home', 'to', 'me']"
0,"['unit', 'follow', 'amp', 'dm']"
0,"['unit', 'want', 'hotel', 'room', 'and', 'whiskey']"
0,"['unit', 'flight', 'gotta', 'make', 'thi', 'connector']"
0,"['unit', 'ok', 'note', 'all', 'detail', 'will', 'be', 'dm', 'ed', 'to', 'you', 'shortli']"
0,"['unit', 'ani', 'info', 'on', 'delay', 'at', 'sfo', 'tomorrow', 'due', 'to', 'low', 'cloud']"
0,"['unit', 'thank']"
0,"['unit', 'we', 'final', 'just', 'arriv', 'to', 'bogota', 'good', 'but', 'long', 'flight']"
0,"['unit', 'want', 'to', 'make', 'my', 'day', 'friend', 'is', 'premier', 'amp', 'should', 'be', 'soon', 'ani', 'chanc', 'you', 'can', 'upgrad', 'our', 'two', 'hr', 'leg', 'of', 'flight', 'to', 'ecom', 'plu']"
0,"['unit', 'that', 'of', 'cours', 'in', 'lax']"
0,"['unit', 'ok', 'thank', 'where', 'are', 'you', 'counter', 'locat', 'and', 'how', 'late', 'flight', 'are', 'they', 'open']"
0,"['unit', 'dca', 'ewr', 'flight']"
0,"['unit', 'ani', 'chanc', 'you', 'could', 'look', 'into', 'my', 'problem', 'from', 'earlier']"
0,"['unit', 'can', 'you', 'pleas', 'tell', 'me', 'where', 'unit', 'fli', 'to', 'from', 'sydney', 'australia', 'pref', 'asia', 'pac', 'or', 'us', 'as', 'have', 'voucher', 'to', 'redeem']"
0,"['unit', 'have', 'flight', 'that', 'don', 'appear', 'to', 'have', 'been', 'appli', 'to', 'my', 'mileageplu', 'account', 'can', 'you', 'help']"
0,"['unit', 'vusa_australia', 'just', 'an', 'aussi', 'cowgirl', 'lookin', 'for', 'my', 'cowboy', 'take', 'me', 'to', 'fort', 'worth', 'estel', 'say', 'll', 'find', 'him', 'there']"
0,"['unit', 'should', 'find', 'way', 'to', 'distinguish', 'board', 'of', 'premier', 'member', 'and', 'credit', 'card', 'holder', 'group', 'is', 'too', 'big']"
0,"['unit', 'wa', 'in', 'the', 'air', 'just', 'dmd', 'you']"
0,"['unit', 'sprint', 'from', 'concours', 'to', 'and', 'just', 'made', 'it', 'cough', 'up', 'lung', 'in', 'the', 'process', 'but', 'am', 'now', 'in', 'clt', 'tnx']"
0,"['unit', 'hey', 'think', 'someon', 'could', 'meet', 'me', 'with', 'my', 'book', 'when', 'arriv', 'at', 'loganairport', 'at', 'it', 'ye', 'pleas', 'amypoehl', 'oscar', 'took', 'it']"
0,"['unit', 'hope', 'they', 'will', 'give', 'me', 'feedback', 'bafor', 'my', 'flight']"
0,"['unit', 'now', 'see', 'it', 'hour', 'thank']"
0,"['unit', 'we', 'invit', 'to', 'fallow', 'helacohlc', 'learn', 'about', 'our', 'activ', 'prevent', 'program', 'of', 'health', 'by', 'condom', 'rito', 'famili', 'we', 'thank']"
0,"['unit', 'staralli', 'veri', 'nice', 'at', 'lhr', 'congrat', 'but', 'stick', 'with', 'aa', 'ba', 'americanair', 'british_airway']"
0,"['unit', 'flight']"
0,"['unit', 'flight', 'arriv', 'at', 'flytpa', 'follow', 'flight', 'from', 'iah', 'http', 'co', 'rvcda', 'nnme']"
0,"['unit', 'ye', 'you', 'can', 'will', 'dm']"
0,"['unit', 'hi', 'just', 'bought', 'flight', 'with', 'unit', 'through', 'ebok', 'from', 'pari', 'to', 'miami', 'do', 'have', 'ani', 'chanc', 'to', 'check', 'that', 'everyth', 'is', 'ok']"
0,"['unit', 'no', 'worri', 'think', 'it', 'under', 'control', 'the', 'email', 'are', 'keep', 'me', 'inform']"
0,"['unit', 'jt', 'is', 'the', 'ord', 'to', 'phl', 'flight', 'at', 'pm', 'cdt', 'delay', 'dm', 'kinda', 'hope', 'not', 'to', 'be', 'strand', 'at', 'ord', 'either']"
0,"['unit', 'what', 'happen', 'to', 'flight', 'statu', 'map', 'it', 'wa', 'so', 'cool']"
0,"['unit', 'hi', 'guy', 'submit', 'request', 'for', 'ticket', 'hotel', 'reimburs', 'for', 'delay', 'over', 'night', 'stay', 'come', 'back', 'from', 'the', 'dominican', 'help']"
0,"['unit', 'ye', 'want', 'to', 'complain', 'your', 'cowork', 'wa', 'neither', 'is', 'there', 'custom', 'servic', 'point', 'airsid']"
0,"['unit', 'itsaaronchriz', 'sorri', 'to', 'hear', 'about', 'your', 'flight', 'do', 'you', 'need', 'help', 'reflight', 'book', 'problem']"
0,"['unit', 'alright', 'thank', 'you', 'is', 'there', 'page', 'that', 'say', 'the', 'rout', 'you', 'have', 'for', 'each', 'aircraft', 'specif', 'the']"
0,"['unit', 'just', 'sent', 'long', 'note', 'with', 'some', 'suggest', 'thank', 'for', 'get', 'back', 'to', 'me']"
0,"['unit', 'there', 'are', 'at', 'least', 'of', 'us', 'on', 'ua', 'at', 'ord', 'wait', 'to', 'deplan', 'to', 'catch', 'ua', 'to', 'clt', 'ani', 'chanc', 'of', 'wait', 'to', 'last', 'second', 'for', 'us']"
0,"['unit', 'pti', 'to', 'pit', 'via', 'iah']"
0,"['unit', 'is', 'it', 'possibl', 'to', 'redeem', 'mile', 'for', 'one', 'part', 'of', 'round', 'trip', 'itinerari', 'without', 'have', 'to', 'book', 'two', 'separ', 'reserv']"
0,"['unit', 'sent']"
0,"['unit', 'understand', 'did', 'tri', 'flight', 'book', 'problem', 'sever', 'time', 'for', 'passeng', 'amp', 'got', 'the', 'messag', 'mention', 'befor', 'as', 'for', 'the', 'agent', 'price']"
0,"['unit', 'patient', 'drink', 'and', 'tweet', 'about', 'my', 'experi']"
0,"['unit', 'in', 'flight', 'promo', 'on', 'their', 'tv', 'includ', 'brian', 'william', 'tough', 'to', 'edit', 'that', 'quickli', 'not', 'complaint', 'just', 'an', 'observ']"
0,"['unit', 'how', 'mani', 'do', 'you', 'current', 'oper', 'and', 'what', 'other', 'aircraft', 'do', 'you', 'oper']"
0,"['unit', 'it', 'oper', 'by', 'unit', 'as', 'it', 'heathrow', 'newark', 'flight']"
0,"['unit', 'when', 'southwest', 'did', 'thi', 'to', 'us', 'mechan', 'problem', 'at', 'least', 'they', 'gave', 'us', 'round', 'trip', 'voucher', 'will', 'you', 'step', 'up', 'to', 'the', 'plate', 'flight', 'too']"
0,"['unit', 'my', 'reserv', 'were', 'chang', 'so', 'that', 'can', 'longer', 'make', 'my', 'connect', 'flight', 'how', 'can', 'chang', 'thi', 'without', 'incur', 'fee']"
0,"['unit', 'flight']"
0,"['unit', 'shulemstern', 'gg', 'rais', 'disput', 'with', 'your', 'cc', 'provid', 'and', 'they', 'will', 'hope', 'clear', 'it', 'for', 'you']"
0,"['unit', 'chase', 'say', 'no', 'referr', 'bonu', 'thank']"
0,"['unit', 'cancel', 'flight', 'bought', 'ticket', 'for', 'friend', 'but', 'cant', 'get', 'the', 'credit', 'under', 'my', 'name']"
0,"['unit', 'trade', 'show', 'come', 'by', 'both', 'for', 'awesom', 'deal', 'on', 'sunkist', 'and', 'webbernatur', 'http', 'co', 'scwphph']"
0,"['unit', 'pleas', 'help', 'left', 'my', 'ipad', 'air', 'on', 'my', 'flight', 'from', 'nyc', 'to', 'pari', 'yesterday', 'and', 'can', 'get', 'in', 'touch', 'with', 'anyon', 'local', 'what', 'to', 'do']"
0,"['unit', 'how', 'much', 'is', 'baggag', 'check', 'for', 'intern', 'flight']"
0,"['unit', 'sfo', 'clearvis', 'tv', 'unit', 'termin', 'sfo', 'airport', 'http', 'co', 'byn', 'pctf']"
0,"['unit', 'if', 'have', 'credit', 'from', 'flight', 'cancel', 'flightl', 'doe', 'the', 'new', 'flt', 'have', 'to', 'be', 'book', 'by', 'yr', 'from', 'orig', 'purchas', 'date', 'or', 'flown', 'by', 'that', 'date']"
0,"['unit', 'thi', 'is', 'me', 'and', 'my', 'partner', 'first', 'trip', 'to', 'nyc', 'bought', 'the', 'ticket', 'at', 'the', 'same', 'time', 'pleas', 'seat', 'us', 'next', 'to', 'each', 'other', 'conf', 'ilc', 'hp']"
0,"['unit', 'one', 'last', 'thing', 'unit', 'club', 'cracker', 'nabisco', 'where', 'are', 'the', 'pepperidg', 'farm']"
0,"['unit', 'ha', 'thi', 'happen', 'year', 'ago', 'haven', 'flown', 'with', 'you', 'sinc']"
0,"['unit', 'you', 'pleas', 'do', 'not', 'burn', 'my', 'dream', 'burningman', 'ticket', 'sale', 'today']"
0,"['unit', 'can', 'you', 'send', 'person', 'plane', 'to', 'get', 'us', 'out', 'of', 'school', 'it', 'ice', 'and', 'we', 'don', 'want', 'to', 'get', 'stuck', 'here', 'ansleyhutson', 'emily_donneiiy']"
0,"['unit', 'to', 'start', 'xweekli', 'flight', 'from', 'neworlean', 'to', 'cancun', 'on', 'between', 'may', 'sep', 'avgeek']"
0,"['unit', 'fail', 'set', 'to', 'song', 'http', 'co', 'axpn', 'xiqb', 'unit', 'break', 'guitar', 'lt', 'lmao']"
0,"['unit', 'ye', 'would', 'love', 'an', 'upgrad', 'or', 'voucher', 'pleas', 'give', 'me', 'call']"
0,"['unit', 'how', 'come', 'it', 'cheaper', 'to', 'fli', 'to', 'bkk', 'than', 'nrt', 'even', 'though', 'to', 'get', 'to', 'bkk', 'you', 'take', 'an', 'extra', 'flight', 'from', 'nrt']"
0,"['unit', 'sfo', 'dfw', 'also', 'sfo', 'ord']"
0,"['unit', 'fli', 'out', 'of', 'stl', 'saturday', 'where', 'they', 'are', 'expect', 'ice', 'amp', 'snow', 'when', 'should', 'we', 'start', 'look', 'for', 'travel', 'waiver', 'thank']"
0,"['unit', 'can', 'add', 'mile', 'from', 'my', 'januari', 'air', 'china', 'flight', 'to', 'my', 'mileageplu', 'account']"
0,"['unit', 'submit', 'statu', 'match', 'last', 'week', 'and', 'have', 'not', 'heard', 'back', 'im', 'delta', 'custom', 'look', 'to', 'switch', 'to', 'unit', 'pleas', 'assist']"
0,"['unit', 'did', 'not', 'get', 'name', 'dalla', 'flight', 'and', 'chicago']"
0,"['unit', 'annricord', 'januari', 'th']"
0,"['unit', 'is', 'pri', 'board', 'for', 'activ', 'militari', 'or', 'onli', 'in', 'uniform', 'can', 'travel', 'in', 'uniform', 'for', 'opsec', 'reason', 'even', 'on', 'offici', 'travel']"
0,"['unit', 'leisur', 'militari', 'personnel', 'for', 'safeti', 'reason', 'highli', 'recommend', 'to', 'not', 'travel', 'in', 'uniform']"
0,"['unit', 'how', 'long', 'can', 'expect', 'the', 'formal', 'respons', 'to', 'take']"
0,"['unit', 'hi', 'am', 'fli', 'domest', 'first', 'from', 'sea', 'to', 'hnl', 'can', 'pay', 'to', 'use', 'the', 'loung', 'befor', 'fli', 'or', 'thi', 'is', 'just', 'for', 'intern', 'thank']"
0,"['unit', 'do', 'you', 'mean', 'fortun', 'don', 'want', 'my', 'flight', 'to', 'be', 'affect']"
0,"['unit', 'volum', 'profit', 'up', 'http', 'co', 'pkfi', 'bttzf', 'aviat', 'aircargo', 'http', 'co', 'bbj', 'kmtyul']"
0,"['unit', 'it', 'suck', 'not', 'have', 'the', 'money', 'to', 'book', 'flight', 'to', 'see', 'the', 'love', 'of', 'my', 'life', 'mile', 'away']"
0,"['unit', 'speak', 'of', 'my', 'flight', 'skateboard', 'are', 'allow', 'as', 'carri', 'on', 'bagag', 'right', 'no', 'extra', 'payment', 'need']"
0,"['unit', 'the', 'link', 'in', 'the', 'messag', 'wa', 'repli', 'to', 'thparti', 'itproblem']"
0,"['unit', 'hi', 'read', 'there', 'are', 'weather', 'warn', 'on', 'the', 'east', 'coast', 'of', 'the', 'us', 'would', 'flight', 'from', 'lhr', 'to', 'sfo', 'be', 'affect']"
0,"['unit', 'am', 'allow', 'to', 'bring', 'duffl', 'bag', 'and', 'back', 'pack', 'as', 'my', 'carri', 'on', 'and', 'person', 'item', 'fli', 'out', 'of', 'ny']"
0,"['unit', 'thank', 'ua', 'den', 'min', 'on', 'tarmac']"
0,"['unit', 'am', 'fli', 'from', 'msp', 'to', 'dxb', 'my', 'child', 'will', 'turn', 'dure', 'the', 'trip', 'do', 'have', 'to', 'buy', 'return', 'ticket', 'for', 'my', 'child']"
0,"['unit', 'even', 'with', 'the', 'multipli', 'the', 'ticket', 'price', 'will', 'still', 'never', 'equal', 'the', 'amount', 'of', 'mile', 'you', 'travel', 'even', 'for', 'transatlant', 'flight']"
0,"['unit', 'so', 'if', 'thi', 'game', 'wa', 'the', 'one', 'reason', 'pay', 'for', 'directv', 'is', 'there', 'someth', 'we', 'could', 'work', 'out', 'here', 'http', 'co', 'hqdtk', 'atu']"
0,"['unit', 'hello', 'just', 'wonder', 'how', 'long', 'it', 'might', 'take', 'for', 'turkish', 'airlin', 'flight', 'to', 'show', 'up', 'in', 'my', 'unit', 'mile', 'thank']"
0,"['unit', 'great', 'thank', 'you', 'll', 'send', 'it', 'now']"
0,"['unit', 'return', 'from', 'vacat', 'went', 'to', 'luggag', 'servic', 'golf', 'bag', 'wa', 'present', 'in', 'clear', 'wrap', 'that', 'could', 've', 'been', 'use', 'in', 'the', 'first', 'place']"
0,"['unit', 'annricord', 'both']"
0,"['unit', 'thi', 'link', 'in', 'your', 'tweet', 'goe', 'to', 'someon', 'intern', 'email', 'gt', 'http', 'co', 'zksx', 'itdn', 'probabl', 'one', 'of', 'your', 'rd', 'parti', 'it', 'contract']"
0,"['unit', 'wa', 'flight', 'out', 'of', 'houston']"
0,"['unit', 'ord', 'to', 'roc', 'fam', 'came', 'to', 'see', 'me', 'at', 'sna', 'member', 'so', 'is', 'my', 'dad', 'he', 'use', 'hi', 'mile', 'for', 'them']"
0,"['unit', 'is', 'there', 'referr', 'program', 'for', 'the', 'milageplu', 'explor', 'card']"
0,"['unit', 'obvious']"
0,"['unit', 'sent', 'an', 'email', 'describ', 'my', 'experi', 'look', 'forward', 'to', 'follow', 'up', 'to', 'hope', 'make', 'it', 'right']"
0,"['unit', 'how', 'about', 'chang', 'rno', 'den', 'non', 'stop', 'in', 'may', 'from', 'am', 'to', 'late', 'flight', 'morn', 'or', 'earli', 'afternoon']"
0,"['unit', 'unitedairlin', 'wont', 'wait', 'min', 'for', 'fam', 'yr', 'old', 'connect', 'flight', 'leav', 'earli', 'instead', 'for', 'airport', 'that', 'is', 'plane', 'last', 'stop', 'today']"
0,"['unit', 'instead', 'of', 'bourbon', 'street', 'how', 'about', 'quiet', 'plane']"
0,"['unit', 'captain', 'we', 'apolog', 'for', 'the', 'delay', 'the', 'compani', 'is', 'look', 'for', 'an', 'open', 'gate', 'glanc', 'starboard', 'side', 'see', 'open', 'gate']"
0,"['unit', 'reinstat', 'the', 'kosher', 'meal', 'that', 'were', 'drop', 'shortli', 'after', 'the', 'merger']"
0,"['unit', 'is', 'it', 'possibl', 'to', 'upfar', 'to', 'segment', 'where', 'have', 'gpu', 'waitlist']"
0,"['unit', 'want', 'plane', 'dad']"
0,"['unit', 'what', 'doe', 'cabin', 'function', 'mean', 'when', 'take', 'custom', 'satisfact', 'survey']"
0,"['unit', 'some', 'rd', 'parti', 'servic', 'known', 'as', 'eze', 'flight', 'man', 'who', 'confirm', 'he', 'wa', 'born', 'in', 'india', 'told', 'me', 'hi', 'name', 'wa', 'steve', 'wilson']"
0,"['unit', 'we', 'were', 'told', 'by', 'unit', 'to', 'carri', 'over', 'carri', 'back', 'for', 'the', 'refund']"
0,"['unit', 'no', 'had', 'to', 'leav', 'for', 'work', 'would', 'have', 'not', 'been', 'possibl', 'so', 'would', 'love', 'to', 'have', 'thi', 'replac', 'now']"
0,"['unit', 'doe', 'forelock', 'guarante', 'the', 'fare', 'onli', 'or', 'fare', 'amp', 'seat']"
0,"['unit', 'doe', 'the', 'economi', 'plu', 'cabin', 'also', 'qualifi', 'as', 'premium', 'cabin']"
0,"['unit', 'no', 'thank']"
0,"['unit', 'yesterday', 'sort', 'now']"
0,"['unit', 'do', 'you', 'have', 'an', 'mail', 'address', 'can', 'write', 'my', 'account', 'to', 'might', 'be', 'less', 'like', 'to', 'disappear']"
0,"['unit', 'from', 'amsterdam', 'to', 'ewr']"
0,"['unit', 'but', 'the', 'gate', 'agent', 'and', 'club', 'staff', 'got', 'me', 'prioriti', 'standbi', 'for', 'next', 'so', 'might', 'onli', 'be', 'minor', 'disast']"
0,"['unit', 'gg', 'ladi', 'and', 'gent', 'unit', 'airlin']"
0,"['unit', 'allright', 'last', 'question', 'the', 'power', 'outlet', 'on', 'my', 'flight', 'are', 'avail', 'in', 'the', 'premium', 'cabin', 'doe', 'that', 'includ', 'economi', 'plu', 'cabin']"
0,"['unit', 'well', 'it', 'la', 'and', 'then', 'hr', 'car', 'ride', 'to', 'dark', 'palm', 'spring', 'technic', 'mayb', 'll', 'get', 'bump', 'to', 'st', 'class', 'den', 'to', 'phl', 'on', 'friday']"
0,"['unit', 'believ', 'you', 'have', 'to', 'follow', 'me', 'in', 'order', 'for', 'me', 'send', 'you', 'dm']"
0,"['unit', 'hi', 'can', 'you', 'email', 'me', 'here', 'so', 'can', 'share', 'the', 'detail', 'thank', 'frank', 'postsecret', 'com']"
